Timestamp,Organization Name,Primary contact email,In which Orange County cities does your organization conduct community outreach? Check all that apply.,Which of the following race/ethnic group(s) describes the communities that your organization reaches? Check all that apply.,In which language(s) does your organization conduct outreach? Check all that apply.,Which of the following demographic characteristic(s) describe the communities that your organization reaches? Check all that apply.,Which of the following outreach activities does your organization conduct to reach communities? Check all that apply.,"If your organization is listed on OC Nonprofit Central, please post the direct link to the profile page here.",Email Address
10/31/23 11:08,Boys & Girls Club of Central Orange Coast,twhitten@boysandgirlsclub.com,"Costa Mesa, Irvine, Newport Beach, Orange, Santa Ana",Latino / Latinx,"English, Spanish",youth (ages 5-17),"door-to-door canvassing, in-person events / gatherings, food / kit distribution, mailings, peer-to-peer / mass texting",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-clubs-of-central-orange-coast,
7/5/23 14:37,Boys & Girls Club of Fullerton,backerman@boysgirlsfullerton.com,"Anaheim, Brea, Buena Park, Fullerton, Placentia",General,English,"houseless / homeless individuals & families, LGBTQ / LGBTQ+, limited English speaking ability, low broadband subscription rate",in-person events / gatherings,https://www.ocnonprofitcentral.org/organizations/boys-girls-club-of-fullerton,
12/8/23 12:28,Boys & Girls Club of Laguna Beach,pame@bgclaguna.org,"Aliso Viejo, Laguna Beach, Lake Forest, Mission Viejo","Asian American, Black & African American, Latino / Latinx",English,"children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, low broadband subscription rate, people with disabilities","in-person events / gatherings, mailings, media (TV, radio, newspapers), tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-club-of-laguna-beach,
12/9/23 9:45,Boys & Girls Clubs of Garden Grove,csepulveda@bgcgg.org,"Anaheim, Cypress, Fountain Valley, Garden Grove, Orange, Santa Ana, Stanton, Westminster",Latino / Latinx,"English, Spanish, Vietnamese","children under 5, youth (ages 5-17), houseless / homeless individuals & families, limited English speaking ability","in-person events / gatherings, food / kit distribution, tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-girls-clubs-of-garden-grove-inc,
11/20/23 8:18,Boys & Girls Clubs of Huntington Valley,laura@bgchv.com,"Fountain Valley, Huntington Beach",General,"English, Arabic, Spanish, Vietnamese","children under 5, youth (ages 5-17), immigrants / refugees, limited English speaking ability, low broadband subscription rate","in-person events / gatherings, food / kit distribution, mailings, tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-clubs-of-huntington-valley,
1/11/24 9:38,Bracken's Kitchen Inc.,chef@brackenskitchen.org,"Anaheim, Buena Park, Costa Mesa, Cypress, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, Laguna Beach, Laguna Hills, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, San Clemente, San Juan Capistrano, Santa Ana, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Chinese (Cantonese), Spanish","youth (ages 5-17), houseless / homeless individuals & families, immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities, veterans",food / kit distribution,https://www.ocnonprofitcentral.org/organizations/bracken-s-kitchen-inc,
11/17/23 22:54,Break Every Chain Foundation Incorporated,pennie5150@gmail.com,"Anaheim, Buena Park, Fullerton, Orange, Placentia","Black & African American, Latino / Latinx",Vietnamese,"youth (ages 5-17), houseless / homeless individuals & families, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, food / kit distribution, phone banking, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/break-every-chain-foundation-inc,
6/14/23 13:52,Budo Accelerator,josh@budoaccelerator.org,"Costa Mesa, Huntington Beach, Irvine, Newport Beach, Orange, Santa Ana, Tustin, Westminster",General,"English, Spanish","LGBTQ / LGBTQ+, limited English speaking ability",peer-to-peer / mass texting,https://www.ocnonprofitcentral.org/organizations/budo-accelerator,
1/18/24 16:32,Building Skills Partnership,lgonzalez@buildingskills.org,"Anaheim, Costa Mesa, Garden Grove, Huntington Beach, Irvine, La Habra, Newport Beach, Orange, Santa Ana","Black & African American, Latino / Latinx, General",English,"youth (ages 5-17), immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors","in-person events / gatherings, food / kit distribution, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/building-skills-partnership,
1/29/24 19:53,Camp Fire Inland Southern California,sandra@campfiretoday.org,"Orange, Santa Ana",General,"English, Spanish",youth (ages 5-17),in-person events / gatherings,,
3/18/24 16:38,Cancer Kinship,info@cancerkinship.org,"Anaheim, Brea, Buena Park, Costa Mesa, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, Laguna Beach, Laguna Niguel, Lake Forest, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Tustin, Westminster, Yorba Linda",Latino / Latinx,"English, Spanish","houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",,
11/7/23 10:09,Catholic Charities of Orange County,communications@ccoc.org,"Anaheim, Buena Park, Costa Mesa, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, Laguna Beach, Orange, Placentia, Rancho Santa Margarita, Santa Ana, Tustin, Villa Park, Westminster, Yorba Linda",Latino / Latinx,"English, Spanish, Vietnamese","children under 5, youth (ages 5-17), houseless / homeless individuals & families, immigrants / refugees, limited English speaking ability, older adults / seniors","in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",,
11/30/23 17:35,CEO Leadership Alliance Orange County,ksimpson@claoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Fountain Valley, Fullerton, Garden Grove, Irvine, Los Alamitos, Orange, Santa Ana, Stanton, Tustin, Westminster","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African (MENA), Native American & Tribal Communities, Native Hawaiian & Pacific Islander",English,"youth (ages 5-17), limited English speaking ability","in-person events / gatherings, virtual events / gatherings",,
10/7/22 9:31,Charitable Ventures,Anne.olin@charitableventuresoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Spanish, Vietnamese","children under 5, farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/charitable-ventures-of-orange-county-inc,
12/13/23 9:38,Child Creativity Lab,info@childcreativitylab.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Spanish, Hires translators for other languages",youth (ages 5-17),in-person events / gatherings,https://www.ocnonprofitcentral.org/organizations/child-creativity-lab,
11/16/23 11:54,Children’s Bureau ,Micheleessex@all4kids.org,"Huntington Beach, Santa Ana","Black & African American, Latino / Latinx","English, Spanish","children under 5, youth (ages 5-17), houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate","in-person events / gatherings, food / kit distribution, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/childrens-bureau-of-southern-california,
11/6/23 7:14,Children's Home Society of California,qualityassurance@chs-ca.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Chinese (Mandarin), Khmer, Spanish, Tagalog, Vietnamese, Hires translators for other languages","children under 5, youth (ages 5-17), farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, people with disabilities, veterans","in-person events / gatherings, media (TV, radio, newspapers), tabling / flier distribution",,
11/29/23 13:44,Choices In Action,llb.ceo@choicesinactioon.org,Rancho Santa Margarita,"Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African (MENA), Native American & Tribal Communities, Native Hawaiian & Pacific Islander",English,"houseless / homeless individuals & families, LGBTQ / LGBTQ+, older adults / seniors, people with disabilities, veterans","media (TV, radio, newspapers), virtual events / gatherings",,
6/14/23 17:36,Chrysalis,CS@ChangeLives.org,"Anaheim, Buena Park, Costa Mesa, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, La Habra, Lake Forest, Orange, Placentia, Santa Ana, Stanton, Tustin, Westminster, Yorba Linda",General,"English, Spanish","houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/chrysalis-oc,
1/26/23 11:45,CIELO,christine@cielocommunity.org,"Anaheim, Buena Park, Costa Mesa, Fullerton, Garden Grove, Huntington Beach, Irvine, Mission Viejo, Newport Beach, Orange, Placentia, San Clemente, San Juan Capistrano, Santa Ana, Stanton, Tustin, Yorba Linda",General,"English, Spanish","LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, older adults / seniors, veterans","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/cielo,
3/14/24 12:27,City of Anaheim,jmoreno4@anaheim.net,Anaheim,"Asian American, Latino / Latinx, Middle Eastern & North African (MENA), Native American & Tribal Communities, General","English, Spanish, Hires translators for other languages","children under 5, youth (ages 5-17), immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","door-to-door canvassing, in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, phone banking, tabling / flier distribution, virtual events / gatherings",,
4/1/24 17:30,City of Stanton ,kwilson@stantonca.gov,Stanton,General,"English, Spanish, Vietnamese","children under 5, youth (ages 5-17), houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, food / kit distribution, tabling / flier distribution",,
11/27/23 16:41,Community Action Partnership of Orange County (CAP OC),cgibbs@capoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Farsi, Spanish, Vietnamese","children under 5, youth (ages 5-17), houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","door-to-door canvassing, in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/capoc,
4/23/24 15:54,Community Health Initiative of Orange County,help@chioc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, Spanish","children under 5, youth (ages 5-17), farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, mailings, peer-to-peer / mass texting, phone banking, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/community-health-initiative-of-orange-county-chioc,
12/8/23 14:31,Community Legal Aid SoCal,ewing@clsocal.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda",General,"English, American Sign Language (ASL), Spanish, Vietnamese, Hires translators for other languages","houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/community-legal-aid-socal,
11/28/23 15:09,Cool OC,admin@cooloc.org,"Buena Park, Costa Mesa, Fullerton, Irvine, Santa Ana, Tustin",General,"English, Hires translators for other languages",youth (ages 5-17),"in-person events / gatherings, mailings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/cool-oc,
10/13/22 19:15,Corazón ,office@corazon.org,Santa Ana,Latino / Latinx,"English, Spanish",limited English speaking ability,"in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, virtual events / gatherings",,
1/4/24 18:58,CREER Comunidad y Familia,angelesceb@hotmail.com,"Aliso Viejo, Dana Point, Irvine, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Mission Viejo, Rancho Santa Margarita, San Clemente, San Juan Capistrano",Latino / Latinx,"English, Spanish","children under 5, youth (ages 5-17), houseless / homeless individuals & families, immigrants / refugees, limited English speaking ability, older adults / seniors","in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, phone banking, tabling / flier distribution",,
