Timestamp,Organization Name,Primary contact email,In which Orange County cities does your organization conduct community outreach? Check all that apply.,Which of the following race/ethnic group(s) describes the communities that your organization reaches? Check all that apply.,In which language(s) does your organization conduct outreach? Check all that apply.,Which of the following demographic characteristic(s) describe the communities that your organization reaches? Check all that apply.,Which of the following outreach activities does your organization conduct to reach communities? Check all that apply.,"If your organization is listed on OC Nonprofit Central, please post the direct link to the profile page here.",Email Address
6/9/23 15:27,Arts For All,bryce.artsforall@gmail.com,"Aliso Viejo, Dana Point, Fountain Valley, Irvine, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Mission Viejo, Newport Beach, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","children under 5, houseless / homeless individuals & families, immigrants / refugees, people with disabilities","caravan / parade, in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, phone banking, virtual events / gatherings",,
9/22/23 11:22,Asian Americans Advancing Justice Southern California,info@ajsocal.org,"Anaheim, Buena Park, Costa Mesa, Cypress, Fountain Valley, Fullerton, Garden Grove, Irvine, La Palma, Los Alamitos, Orange, Santa Ana, Stanton, Westminster, Yorba Linda","Asian American, Native Hawaiian & Pacific Islander","English, Chinese (Cantonese), Chinese (Mandarin), Hindi, Khmer, Korean, Tagalog, Vietnamese","LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities","in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/asian-americans-advancing-justice-southern-california,
1/25/23 10:01,Asociacion de Emprendedor@s,monicarobles@asociaciondeemprendedores.org,"Anaheim, Brea, Buena Park, Mission Viejo, Orange, Santa Ana, Tustin",Latino / Latinx,Spanish,"immigrants / refugees, limited English speaking ability, older adults / seniors","in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, virtual events / gatherings",,
8/31/23 16:15,Autism Partnership Foundation (APF),ana@apfmail.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","children under 5, people with disabilities","in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/autism-partnership-foundation,
1/28/23 12:12,Backhausdance,nancy@backhausdance.org,"Costa Mesa, Irvine, Newport Beach, Santa Ana","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White",English,"children under 5, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities","in-person events / gatherings, mailings",https://www.ocnonprofitcentral.org/organizations/backhausdance,
6/29/23 9:11,Boat People SOS - Center for Community Advance,thu.tran@bpsos.org,"Anaheim, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Newport Beach, Santa Ana, Westminster",Asian American,"English, Vietnamese","immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities","door-to-door canvassing, in-person events / gatherings, media (TV, radio, newspapers), peer-to-peer / mass texting, phone banking, tabling / flier distribution, virtual events / gatherings",,
7/5/23 14:37,Boys & Girls Club of Fullerton,backerman@boysgirlsfullerton.com,"Anaheim, Brea, Buena Park, Fullerton, Placentia","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White",English,"houseless / homeless individuals & families, LGBTQ / LGBTQ+, limited English speaking ability, low broadband subscription rate",in-person events / gatherings,https://www.ocnonprofitcentral.org/organizations/boys-girls-club-of-fullerton,
1/25/23 9:13,Boys & Girls Club of Laguna Beach,pame@bgclaguna.org,"Aliso Viejo, Laguna Beach, Lake Forest, Mission Viejo","Asian American, Black & African American, Latino / Latinx, Non-Hispanic White",English,"children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, low broadband subscription rate, people with disabilities","in-person events / gatherings, mailings, media (TV, radio, newspapers), tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-club-of-laguna-beach,
6/15/23 11:58,Boys & Girls Clubs of Garden Grove,csepulveda@bgcgg.org,"Anaheim, Cypress, Fountain Valley, Garden Grove, Orange, Santa Ana, Stanton, Westminster","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish, Vietnamese","children under 5, houseless / homeless individuals & families, limited English speaking ability","in-person events / gatherings, food / kit distribution, tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-girls-clubs-of-garden-grove-inc,
7/5/23 10:42,Boys & Girls Clubs of Huntington Valley,laura@bgchv.com,"Fountain Valley, Huntington Beach","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Arabic, Spanish, Vietnamese","children under 5, immigrants / refugees, limited English speaking ability, low broadband subscription rate","in-person events / gatherings, food / kit distribution, mailings, tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-clubs-of-huntington-valley,
8/21/23 7:59,Boys & Girls Clubs of Huntington Valley,admin@bgchv.com,"Fountain Valley, Huntington Beach","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Arabic, Spanish, Vietnamese","children under 5, immigrants / refugees, limited English speaking ability","in-person events / gatherings, mailings, tabling / flier distribution",https://www.ocnonprofitcentral.org/organizations/boys-and-girls-clubs-of-huntington-valley,
6/30/23 15:02,BPSOS,thu.tran@bpsos.org,"Fountain Valley, Garden Grove, Stanton, Westminster",Asian American,"English, Vietnamese","immigrants / refugees, limited English speaking ability, older adults / seniors, people with disabilities","door-to-door canvassing, in-person events / gatherings, media (TV, radio, newspapers), peer-to-peer / mass texting, phone banking, tabling / flier distribution",,
7/13/23 15:07,Break Every Chain Foundation Incorporated,pennie5150@gmail.com,"Buena Park, Fullerton, Placentia","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","houseless / homeless individuals & families, older adults / seniors, people with disabilities","in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers)",https://www.ocnonprofitcentral.org/organizations/break-every-chain-foundation-inc,
6/14/23 13:52,Budo Accelerator,josh@budoaccelerator.org,"Costa Mesa, Huntington Beach, Irvine, Newport Beach, Orange, Santa Ana, Tustin, Westminster","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","LGBTQ / LGBTQ+, limited English speaking ability",peer-to-peer / mass texting,https://www.ocnonprofitcentral.org/organizations/budo-accelerator,
9/23/22 17:27,Building Skills Partnership,info@buildingskills.org,"Anaheim, Costa Mesa, Garden Grove, Huntington Beach, Irvine, La Habra, Newport Beach, Orange, Santa Ana","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African","English, Spanish","immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors","in-person events / gatherings, food / kit distribution, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/building-skills-partnership,
3/29/23 18:04,CEO Leadership Alliance Orange County,ksimpson@claoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Fountain Valley, Fullerton, Garden Grove, Irvine, Los Alamitos, Orange, Santa Ana, Stanton, Tustin, Westminster","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White",English,limited English speaking ability,"in-person events / gatherings, virtual events / gatherings",,
10/7/22 9:31,Charitable Ventures,Anne.olin@charitableventuresoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish, Vietnamese","children under 5, farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, food / kit distribution, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/charitable-ventures-of-orange-county-inc,
9/14/23 9:33,Choices In Action,Llb.ceo@choicesinaction.org,"Anaheim, Buena Park, Garden Grove, La Habra, Santa Ana","Black & African American, Latino / Latinx",English,"children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, limited English speaking ability, older adults / seniors, people with disabilities, veterans",virtual events / gatherings,,
6/14/23 17:36,Chrysalis,CS@ChangeLives.org,"Anaheim, Buena Park, Costa Mesa, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, La Habra, Lake Forest, Orange, Placentia, Santa Ana, Stanton, Tustin, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/chrysalis-oc,
1/26/23 11:45,CIELO,christine@cielocommunity.org,"Anaheim, Buena Park, Costa Mesa, Fullerton, Garden Grove, Huntington Beach, Irvine, Mission Viejo, Newport Beach, Orange, Placentia, San Clemente, San Juan Capistrano, Santa Ana, Stanton, Tustin, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, older adults / seniors, veterans","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/cielo,
1/10/23 13:55,Community Action Partnership of Orange County (CAP OC),yhernandez@capoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Farsi, Spanish, Vietnamese","children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","door-to-door canvassing, in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/capoc,
10/13/22 8:44,Community Health Initiative of Orange County,help@chioc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","children under 5, farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, peer-to-peer / mass texting, phone banking, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/community-health-initiative-of-orange-county-chioc,
4/24/23 13:52,Community Legal Aid SoCal,ewing@clsocal.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish, Vietnamese","houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities","in-person events / gatherings, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/community-legal-aid-socal,
10/13/22 19:15,Corazón ,office@corazon.org,Santa Ana,Latino / Latinx,"English, Spanish",limited English speaking ability,"in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, virtual events / gatherings",,
7/6/23 16:14,Crime Survivors Resource Center,patricia@crimesurvivors.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White",English,"children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/crime-survivors-inc,
7/19/23 9:45,Easterseals Southern California,inquiry@essc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans",virtual events / gatherings,https://www.ocnonprofitcentral.org/organizations/easter-seals-southern-california-inc,
10/5/22 10:06,Elder Law and Disability Rights Center,bweitzman@eldrcenter.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White",English,"houseless / homeless individuals & families, older adults / seniors, people with disabilities","tabling / flier distribution, virtual events / gatherings",,
8/31/23 14:59,"Encore Programs, Inc",josephneri.encore@gmail.com,"Huntington Beach, Newport Beach, Santa Ana","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish",people with disabilities,"in-person events / gatherings, mailings, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/encore-programs-inc,
8/31/23 14:49,Epilepsy Support Network of Orange County,jmoore@esnoc.org,"Aliso Viejo, Anaheim, Brea, Buena Park, Costa Mesa, Cypress, Dana Point, Fountain Valley, Fullerton, Garden Grove, Huntington Beach, Irvine, La Habra, La Palma, Laguna Beach, Laguna Hills, Laguna Niguel, Laguna Woods, Lake Forest, Los Alamitos, Mission Viejo, Newport Beach, Orange, Placentia, Rancho Santa Margarita, San Clemente, San Juan Capistrano, Santa Ana, Seal Beach, Stanton, Tustin, Villa Park, Westminster, Yorba Linda","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish","children under 5, farmworkers, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees, limited English speaking ability, low broadband subscription rate, older adults / seniors, people with disabilities, veterans","in-person events / gatherings, mailings, media (TV, radio, newspapers), peer-to-peer / mass texting, tabling / flier distribution, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/epilepsy-support-network-of-orange-county,
6/20/23 11:55,EverFree,admin1@everfree.org,"Anaheim, Costa Mesa, Dana Point, Irvine, Laguna Beach, Newport Beach, Orange, San Clemente, San Juan Capistrano, Santa Ana, Tustin","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Tagalog","children under 5, houseless / homeless individuals & families, LGBTQ / LGBTQ+, immigrants / refugees","in-person events / gatherings, mailings, peer-to-peer / mass texting, phone banking, virtual events / gatherings",https://www.ocnonprofitcentral.org/organizations/everfree,
10/21/22 10:11,FaCT - Families and Communities Together,info@factoc.org,"Anaheim, Buena Park, Garden Grove, Huntington Beach, La Habra, Lake Forest, Newport Beach, Orange, San Juan Capistrano, Santa Ana, Stanton, Tustin, Westminster","Asian American, Black & African American, Latino / Latinx, Middle Eastern & North African, Native American & Tribal Communities, Native Hawaiian & Pacific Islander, Non-Hispanic White","English, Spanish, Vietnamese","children under 5, houseless / homeless individuals & families, immigrants / refugees, limited English speaking ability","in-person events / gatherings, food / kit distribution, tabling / flier distribution, virtual events / gatherings",,
